 2001ba                 174.50733333 -32.33083333     15.8    -21.8  MCG-05-28-001                  174.50216667 -32.32466667
 2001bb                 205.85545833 -29.80363889    -16.8     -1.4  IC4319                         205.86091667 -29.80350000
 2001bc                 146.52941667 -21.19127778  -9999.9  -9999.9  Anon.                          146.53000000 -21.19166667
 2001bd                 288.29570833 -64.28527778     -3.1     -1.8  2MASXJ19131141-6417068         288.29500000 -64.28500000
 2001be                 148.21337500 -20.56666667  -9999.9  -9999.9  Anon.                          148.21250000 -20.56666667
 2001bf                 270.39162500  26.25063889      5.0     -8.0  MCG+04-42-022                  270.39041667  26.25308333
 2001bg                 128.82858333  28.46827778     22.0    -19.0  NGC2608                        128.82162500  28.47397222
 2001bi                 142.15745833  -0.61613889     -1.0      1.0  Anon.                          142.15750000  -0.61666667
 2001bj                 159.10762500  -0.97161111  -9999.9  -9999.9  Anon.                          159.10750000  -0.97166667
 2001bk                 171.38387500  -1.73369444      2.0     -4.0  APMUKS(BJ)B112258.43-012728.6  171.38250000  -1.73333333
 2001bl                 183.23900000  -0.01475000     -1.0      1.0  Anon.                          183.24000000  -0.01500000
 2001bm                 203.99437500  -0.75091667      2.0     -0.0  APMUKS(BJ)B133324.46-002946.0  203.99500000  -0.75166667
 2001bo                 231.42000000  -1.30013889     -1.0     -0.0  Anon.                          231.42000000  -1.30000000
 2001bp                 240.53854167  36.71888889      3.5     -6.0  PGC2085703                     240.53754167  36.72055556
 2001bq                 214.42558333  -7.41686111     27.6      1.5  NGC5534                        214.41791667  -7.41741667
 2001br                 277.60645833  34.10361111      2.0      2.0  UGC11260                       277.60633333  34.10275000
 2001bs                 235.91408333  67.75869444     -0.9     -7.7  UGC10018                       235.91516667  67.76091667
 2001bt                 288.44479167 -59.28966667    -14.1     17.1  IC4830                         288.45266667 -59.29438889
 2001bu                 161.34245833  -1.47902778     -0.0     -0.0  2QZJ104522.0-012845            161.34250000  -1.47833333
 2001bv                 209.53795833  -1.86136111     -0.0     -2.0  PGC3303394                     209.53816667  -1.86194444
 2001bw                 210.27291667  -1.14055556      4.0      4.0  PGC3303075                     210.27179167  -1.14177778
 2001bx                 223.52341667  -1.70113889     -1.0      3.0  Anon.                          223.52250000  -1.70166667
 2001by                 231.47066667  -2.17463889     -0.0     -0.0  Anon.                          231.47000000  -2.17500000
 2001bz                 232.55733333  -0.15722222     -2.0     -0.0  Anon.                          232.55750000  -0.15666667
 2001ca                 233.92145833  -0.27266667     -0.0     -0.0  SDSSJ153541.19-001621.7        233.92250000  -0.27333333
 2001cb                 234.68366667  -0.38238889     -0.0     -0.0  Anon.                          234.68250000  -0.38166667
 2001cc                 236.05670833  -1.88763889     -0.0     -1.0  Anon.                          236.05750000  -1.88833333
 2001cd                 236.66179167  -0.38588889     -1.0      1.0  Anon.                          236.66250000  -0.38666667
 2001ce                 249.86870833  -1.45497222     -0.0     -0.0  Anon.                          249.86750000  -1.45500000
 2001cf                 180.63183333  41.04969444    -49.3    -19.1  UGC07020                       180.65245833  41.05433333
 2001cg                 193.92029167  27.25108333     -6.0      1.5  IC3900                         193.92195833  27.25141667
 2001ch                 321.49662500  -3.81300000    -12.0    -14.0  MCG-01-54-016                  321.49941667  -3.80994444
 2001ci                 150.48887500  55.68738889     -6.3     25.4  NGC3079                        150.49083333  55.67980556
 2001cj                 200.43687500  31.24683333     -7.6     35.2  UGC08399                       200.43970833  31.23733333
 2001ck                 219.45866667  30.48394444     -5.8      3.0  PGC087675                      219.46041667  30.48333333
 2001cl                 335.65633333  -4.12522222     15.5    -16.0  NGC7257                        335.65208333  -4.12144444
 2001cm                 233.52791667  56.69061111     36.2     16.4  NGC5965                        233.50954167  56.68705556
 2001cn                 281.57433333 -65.76161111     -2.6    -17.9  IC4758                         281.57608333 -65.75722222
 2001co                 214.79916667  24.79525000    -13.5    -12.6  NGC5559                        214.80350000  24.79869444
 2001cp                 257.76075000   5.84077778    -49.1    -40.0  UGC10738                       257.77404167   5.85127778
 2001cq                 241.32791667  43.19502778  -9999.9  -9999.9  Anon.                          241.32750000  43.19500000
 2001cr                 201.09462500  27.57608333  -9999.9  -9999.9  Anon.                          201.09500000  27.57666667
 2001cs                 201.32216667  27.22338889  -9999.9  -9999.9  Anon.                          201.32250000  27.22333333
 2001ct                 201.18595833  27.25755556  -9999.9  -9999.9  Anon.                          201.18500000  27.25833333
 2001cu                 201.38637500  27.69288889  -9999.9  -9999.9  Anon.                          201.38750000  27.69333333
 2001cv                 201.39516667  27.61738889  -9999.9  -9999.9  Anon.                          201.39500000  27.61666667
 2001cw                 230.77629167  29.65886111  -9999.9  -9999.9  Anon.                          230.77750000  29.65833333
 2001cx                 344.50116667   6.06344444     -2.9    -23.3  UGC12266                       344.50200000   6.06972222
 2001cy                 332.36566667  40.98791667      3.6     -6.1  UGC11927                       332.36454167  40.98963889
 2001cz                 191.87570833 -39.58002778     -0.6    -31.4  NGC4679                        191.87558333 -39.57147222
 2001da                 358.38658333   8.11738889      8.7     -2.7  NGC7780                        358.38358333   8.11791667
 2001db                 156.96000000 -43.90583333     -6.0     -6.0  NGC3256                        156.96387500 -43.90372222
 2001dc                 222.81754167  58.98416667    -14.0     22.0  NGC5777                        222.82508333  58.97783333
 2001dd                 307.72533333  -0.65747222    -15.0    -25.0  UGC11579                       307.72945833  -0.64919444
 2001de                 338.57525000  50.41519444     -1.0     10.0  UGC12089                       338.57616667  50.41288889
 2001df                 324.82562500 -25.49333333      5.0      3.4  MCG-04-51-005                  324.82420833 -25.49425000
 2001dg                 332.55533333  36.65394444    -19.0     -3.0  PGC068203                      332.56191667  36.65527778
 2001dh                 304.35066667 -38.67705556     38.7    -11.2  ESO340-009                     304.33695833 -38.67394444
 2001di                  78.57320833  72.34472222      6.0     39.0  UGC03259                        78.56591667  72.33400000
 2001dj                   9.46758333   8.64250000    -80.8     27.1  NGC0180                          9.49058333   8.63519444
 2001dk                  20.56079167  34.66980556     -5.0      3.0  UGC00913                        20.56250000  34.66886111
 2001dl                 320.25720833   9.18066667     -1.8     10.6  UGC11725                       320.25737500   9.17716667
 2001dm                  28.91895833 -29.92241667     -6.9      0.4  NGC0749                         28.91995833 -29.92266667
 2001dn                  26.14716667  37.69713889     -4.0      3.0  NGC0662                         26.14787500  37.69650000
 2001do                 294.34591667  40.70675000      5.2      3.7  UGC11459                       294.34429167  40.70538889
 2001dp                 178.43841667  52.34911111    -34.8     80.2  NGC3953                        178.45441667  52.32669444
 2001dq                 248.79562500  46.21402778     18.5      0.2  IC1222                         248.78870833  46.21400000
 2001dr                 195.66291667  50.44430556      9.0     12.0  NGC4932                        195.65712500  50.43850000
 2001ds                  32.53637500  36.70563889     -4.1      3.6  UGC01654                        32.53775000  36.70447222
 2001dt                 350.57987500  50.15702778     -1.3     -8.0  UGC12558                       350.58066667  50.15888889
 2001du                  53.37125000 -36.14200000    -90.0    -10.0  NGC1365                         53.40154167 -36.14041667
 2001dv                 251.23350000  51.25716667      3.0     -5.8  MCG+09-27-071                  251.23304167  51.25836111
 2001dw                  45.19950000  11.77430556     13.0      9.5  NGC1168                         45.19595833  11.77230556
